['+0.01', '+0.94', '+0.35', '-0.08', '-0.01', '-0.04', '+0.00', '+0.00', 1]
['-0.13', '+0.25', '+0.33', '-0.30', '-0.10', '+0.17', '+0.00', '+0.00', 0]
['-0.12', '+0.24', '+0.35', '-0.27', '-0.09', '+0.18', '+0.00', '+0.00', 2]
['-0.12', '+0.24', '+0.35', '-0.30', '-0.08', '+0.18', '+0.00', '+0.00', 0]
['-0.12', '+0.23', '+0.34', '-0.26', '-0.08', '+0.16', '+0.00', '+0.00', 2]
['-0.11', '+0.23', '+0.34', '-0.28', '-0.07', '+0.16', '+0.00', '+0.00', 0]
['-0.11', '+0.23', '+0.36', '-0.25', '-0.06', '+0.17', '+0.00', '+0.00', 2]
['-0.11', '+0.22', '+0.36', '-0.27', '-0.05', '+0.17', '+0.00', '+0.00', 0]
['-0.10', '+0.22', '+0.37', '-0.23', '-0.04', '+0.18', '+0.00', '+0.00', 2]
['-0.10', '+0.21', '+0.37', '-0.26', '-0.03', '+0.18', '+0.00', '+0.00', 0]
['-0.10', '+0.21', '+0.38', '-0.23', '-0.02', '+0.19', '+0.00', '+0.00', 2]
['-0.09', '+0.21', '+0.38', '-0.25', '-0.01', '+0.19', '+0.00', '+0.00', 0]
['-0.09', '+0.20', '+0.38', '-0.28', '-0.00', '+0.19', '+0.00', '+0.00', 0]
['-0.08', '+0.20', '+0.39', '-0.28', '+0.01', '+0.20', '+0.00', '+0.00', 2]
['-0.08', '+0.19', '+0.39', '-0.24', '+0.02', '+0.20', '+0.00', '+0.00', 2]
['-0.08', '+0.19', '+0.39', '-0.27', '+0.03', '+0.20', '+0.00', '+0.00', 0]
['-0.07', '+0.19', '+0.38', '-0.27', '+0.04', '+0.19', '+0.00', '+0.00', 2]
['-0.07', '+0.18', '+0.38', '-0.25', '+0.04', '+0.20', '+0.00', '+0.00', 2]
['-0.06', '+0.18', '+0.38', '-0.25', '+0.05', '+0.19', '+0.00', '+0.00', 2]
['-0.06', '+0.18', '+0.39', '-0.21', '+0.06', '+0.21', '+0.00', '+0.00', 2]
['-0.06', '+0.17', '+0.40', '-0.24', '+0.07', '+0.16', '+0.00', '+0.00', 3]
['-0.05', '+0.17', '+0.40', '-0.26', '+0.08', '+0.16', '+0.00', '+0.00', 0]
['-0.05', '+0.16', '+0.38', '-0.25', '+0.09', '+0.15', '+0.00', '+0.00', 2]
['-0.04', '+0.16', '+0.39', '-0.22', '+0.10', '+0.16', '+0.00', '+0.00', 2]
['-0.04', '+0.16', '+0.39', '-0.24', '+0.10', '+0.16', '+0.00', '+0.00', 0]
['-0.04', '+0.15', '+0.37', '-0.21', '+0.11', '+0.15', '+0.00', '+0.00', 2]
['-0.03', '+0.15', '+0.37', '-0.24', '+0.12', '+0.15', '+0.00', '+0.00', 0]
['-0.03', '+0.15', '+0.36', '-0.23', '+0.13', '+0.15', '+0.00', '+0.00', 2]
['-0.03', '+0.14', '+0.36', '-0.22', '+0.14', '+0.16', '+0.00', '+0.00', 2]
['-0.02', '+0.14', '+0.37', '-0.24', '+0.14', '+0.11', '+0.00', '+0.00', 3]
['-0.02', '+0.14', '+0.36', '-0.24', '+0.15', '+0.11', '+0.00', '+0.00', 2]
['-0.01', '+0.13', '+0.35', '-0.22', '+0.15', '+0.10', '+0.00', '+0.00', 2]
['-0.01', '+0.13', '+0.35', '-0.24', '+0.16', '+0.10', '+0.00', '+0.00', 0]
['-0.01', '+0.13', '+0.32', '-0.23', '+0.16', '+0.09', '+0.00', '+0.00', 2]
['-0.00', '+0.12', '+0.30', '-0.19', '+0.17', '+0.09', '+0.00', '+0.00', 2]
['-0.00', '+0.12', '+0.30', '-0.22', '+0.17', '+0.09', '+0.00', '+0.00', 0]
['+0.00', '+0.12', '+0.30', '-0.25', '+0.17', '+0.09', '+0.00', '+0.00', 0]
['+0.00', '+0.11', '+0.28', '-0.21', '+0.18', '+0.08', '+0.00', '+0.00', 2]
['+0.01', '+0.11', '+0.28', '-0.23', '+0.18', '+0.08', '+0.00', '+0.00', 0]
['+0.01', '+0.11', '+0.26', '-0.19', '+0.19', '+0.08', '+0.00', '+0.00', 2]
['+0.01', '+0.10', '+0.26', '-0.22', '+0.19', '+0.08', '+0.00', '+0.00', 0]
['+0.02', '+0.10', '+0.25', '-0.20', '+0.19', '+0.08', '+0.00', '+0.00', 2]
['+0.02', '+0.10', '+0.24', '-0.17', '+0.20', '+0.09', '+0.00', '+0.00', 2]
['+0.02', '+0.10', '+0.25', '-0.19', '+0.20', '+0.06', '+0.00', '+0.00', 3]
['+0.02', '+0.09', '+0.25', '-0.18', '+0.20', '+0.06', '+0.00', '+0.00', 2]
['+0.03', '+0.09', '+0.25', '-0.20', '+0.21', '+0.06', '+0.00', '+0.00', 0]
['+0.03', '+0.09', '+0.22', '-0.20', '+0.21', '+0.05', '+0.00', '+0.00', 2]
['+0.03', '+0.08', '+0.23', '-0.20', '+0.21', '+0.07', '+0.00', '+0.00', 2]
['+0.03', '+0.08', '+0.20', '-0.19', '+0.22', '+0.05', '+0.00', '+0.00', 2]
['+0.03', '+0.08', '+0.18', '-0.19', '+0.22', '+0.04', '+0.00', '+0.00', 2]
['+0.04', '+0.08', '+0.16', '-0.16', '+0.22', '+0.04', '+0.00', '+0.00', 2]
['+0.04', '+0.07', '+0.17', '-0.19', '+0.22', '+0.00', '+0.00', '+0.00', 3]
['+0.04', '+0.07', '+0.17', '-0.16', '+0.22', '+0.02', '+0.00', '+0.00', 2]
['+0.04', '+0.07', '+0.15', '-0.16', '+0.22', '+0.01', '+0.00', '+0.00', 2]
['+0.04', '+0.07', '+0.12', '-0.13', '+0.22', '+0.00', '+0.00', '+0.00', 2]
['+0.04', '+0.06', '+0.12', '-0.16', '+0.22', '+0.00', '+0.00', '+0.00', 0]
['+0.04', '+0.06', '+0.12', '-0.16', '+0.22', '+0.00', '+0.00', '+0.00', 2]
['+0.04', '+0.06', '+0.09', '-0.14', '+0.22', '-0.01', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '+0.09', '-0.14', '+0.22', '+0.00', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.10', '-0.17', '+0.22', '-0.04', '+0.00', '+0.00', 3]
['+0.05', '+0.05', '+0.08', '-0.15', '+0.22', '-0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.06', '-0.12', '+0.21', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.06', '-0.15', '+0.21', '-0.05', '+0.00', '+0.00', 0]
['+0.05', '+0.05', '+0.02', '-0.12', '+0.21', '-0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '+0.02', '-0.15', '+0.21', '-0.07', '+0.00', '+0.00', 0]
['+0.05', '+0.04', '+0.02', '-0.14', '+0.20', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '+0.02', '-0.13', '+0.20', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '-0.01', '-0.09', '+0.20', '-0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '-0.01', '-0.12', '+0.19', '-0.07', '+0.00', '+0.00', 0]
['+0.05', '+0.04', '-0.04', '-0.11', '+0.19', '-0.08', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.04', '-0.13', '+0.19', '-0.08', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.06', '-0.11', '+0.18', '-0.08', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.07', '-0.07', '+0.18', '-0.08', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.07', '-0.10', '+0.17', '-0.08', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.07', '-0.13', '+0.17', '-0.08', '+0.00', '+0.00', 0]
['+0.04', '+0.03', '-0.09', '-0.10', '+0.17', '-0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '-0.09', '-0.12', '+0.16', '-0.08', '+0.00', '+0.00', 0]
['+0.04', '+0.02', '-0.11', '-0.12', '+0.16', '-0.09', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '-0.11', '-0.11', '+0.15', '-0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '-0.11', '-0.11', '+0.15', '-0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '-0.12', '-0.11', '+0.14', '-0.09', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '-0.12', '-0.12', '+0.14', '-0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.13', '-0.09', '+0.14', '-0.07', '+0.00', '+0.00', 2]
['+0.03', '+0.01', '-0.13', '-0.11', '+0.13', '-0.07', '+0.00', '+0.00', 0]
['+0.03', '+0.01', '-0.14', '-0.07', '+0.13', '-0.07', '+0.00', '+0.00', 2]
['+0.03', '+0.01', '-0.13', '-0.10', '+0.12', '-0.11', '+0.00', '+0.00', 3]
['+0.03', '+0.01', '-0.14', '-0.07', '+0.11', '-0.29', '+0.00', '+1.00', 2]
['+0.03', '+0.01', '-0.13', '-0.09', '+0.09', '-0.36', '+0.00', '+1.00', 0]
['+0.03', '+0.01', '-0.13', '-0.11', '+0.07', '-0.43', '+0.00', '+1.00', 0]
['+0.03', '+0.00', '-0.12', '-0.10', '+0.05', '-0.42', '+0.00', '+1.00', 2]
['+0.02', '+0.00', '-0.14', '-0.08', '+0.03', '-0.43', '+0.00', '+0.00', 2]
['+0.02', '+0.00', '-0.15', '-0.11', '+0.01', '-0.39', '+0.00', '+0.00', 1]
['+0.02', '-0.00', '-0.16', '-0.13', '-0.01', '-0.35', '+0.00', '+0.00', 1]
['+0.02', '-0.00', '-0.17', '-0.13', '-0.01', '+0.08', '+1.00', '+1.00', 1]
['+0.02', '-0.00', '-0.17', '-0.08', '+0.00', '+0.18', '+1.00', '+1.00', 2]
['+0.02', '-0.00', '-0.16', '-0.05', '+0.01', '+0.19', '+1.00', '+1.00', 0]
['+0.01', '-0.01', '-0.15', '-0.03', '+0.02', '+0.21', '+1.00', '+1.00', 0]
['+0.01', '-0.01', '-0.14', '-0.01', '+0.03', '+0.19', '+1.00', '+1.00', 0]
['+0.01', '-0.01', '-0.13', '+0.01', '+0.04', '+0.14', '+1.00', '+1.00', 0]
['+0.01', '-0.00', '-0.12', '+0.03', '+0.04', '+0.06', '+1.00', '+1.00', 0]
['+0.01', '-0.00', '-0.11', '+0.04', '+0.04', '-0.12', '+1.00', '+1.00', 0]
['+0.01', '-0.00', '-0.10', '+0.04', '+0.03', '-0.14', '+1.00', '+1.00', 0]
['+0.01', '-0.00', '-0.10', '+0.04', '+0.02', '-0.14', '+1.00', '+1.00', 0]
['+0.01', '-0.00', '-0.09', '+0.03', '+0.02', '-0.11', '+1.00', '+1.00', 0]
['+0.01', '-0.00', '-0.09', '+0.02', '+0.01', '-0.08', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.09', '+0.02', '+0.01', '-0.05', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.08', '+0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.08', '+0.01', '+0.01', '-0.02', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.07', '+0.01', '+0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.07', '+0.01', '+0.00', '-0.04', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.06', '+0.01', '+0.00', '-0.05', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.05', '+0.02', '-0.00', '-0.06', '+1.00', '+1.00', 0]
['+0.00', '-0.00', '-0.05', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.05', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.04', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.03', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.03', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.02', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.02', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.01', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.01', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+1.00', '+1.00', 0]
['-0.00', '-0.00', '+0.00', '+0.00', '-0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.00', '+0.94', '-0.10', '-0.14', '+0.00', '-0.01', '+0.00', '+0.00', 3]
['-0.00', '+0.93', '-0.10', '-0.17', '+0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.00', '+0.93', '-0.10', '-0.20', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.00', '+0.93', '-0.10', '-0.22', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.92', '-0.10', '-0.25', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.92', '-0.10', '-0.28', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.92', '-0.10', '-0.30', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.91', '-0.10', '-0.33', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.90', '-0.10', '-0.36', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.90', '-0.10', '-0.38', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.89', '-0.10', '-0.41', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.89', '-0.10', '-0.44', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.88', '-0.10', '-0.46', '-0.00', '-0.01', '+0.00', '+0.00', 0]
['-0.01', '+0.87', '-0.10', '-0.49', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.86', '-0.10', '-0.52', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.86', '-0.10', '-0.54', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.85', '-0.10', '-0.57', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.84', '-0.10', '-0.60', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.83', '-0.10', '-0.62', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.82', '-0.10', '-0.65', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.81', '-0.10', '-0.68', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.80', '-0.10', '-0.70', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.79', '-0.10', '-0.73', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.02', '+0.78', '-0.10', '-0.76', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.03', '+0.76', '-0.10', '-0.79', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.03', '+0.75', '-0.10', '-0.81', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.03', '+0.74', '-0.10', '-0.84', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.03', '+0.73', '-0.09', '-0.83', '-0.01', '-0.00', '+0.00', '+0.00', 2]
['-0.03', '+0.72', '-0.11', '-0.80', '-0.01', '-0.02', '+0.00', '+0.00', 2]
['-0.03', '+0.70', '-0.09', '-0.79', '-0.01', '-0.01', '+0.00', '+0.00', 2]
['-0.03', '+0.69', '-0.10', '-0.76', '-0.01', '-0.01', '+0.00', '+0.00', 2]
['-0.03', '+0.68', '-0.10', '-0.79', '-0.01', '-0.01', '+0.00', '+0.00', 0]
['-0.03', '+0.67', '-0.11', '-0.79', '-0.02', '-0.03', '+0.00', '+0.00', 2]
['-0.03', '+0.66', '-0.12', '-0.75', '-0.02', '-0.04', '+0.00', '+0.00', 2]
['-0.04', '+0.65', '-0.13', '-0.75', '-0.02', '-0.05', '+0.00', '+0.00', 2]
['-0.04', '+0.63', '-0.12', '-0.75', '-0.02', '-0.04', '+0.00', '+0.00', 2]
['-0.04', '+0.62', '-0.11', '-0.75', '-0.02', '-0.03', '+0.00', '+0.00', 2]
['-0.04', '+0.61', '-0.10', '-0.75', '-0.02', '-0.02', '+0.00', '+0.00', 2]
['-0.04', '+0.60', '-0.11', '-0.75', '-0.03', '-0.03', '+0.00', '+0.00', 2]
['-0.04', '+0.59', '-0.10', '-0.73', '-0.03', '-0.03', '+0.00', '+0.00', 2]
['-0.04', '+0.58', '-0.11', '-0.69', '-0.03', '-0.04', '+0.00', '+0.00', 2]
['-0.04', '+0.57', '-0.12', '-0.66', '-0.03', '-0.05', '+0.00', '+0.00', 2]
['-0.04', '+0.56', '-0.12', '-0.66', '-0.03', '-0.05', '+0.00', '+0.00', 2]
['-0.05', '+0.55', '-0.11', '-0.63', '-0.04', '-0.04', '+0.00', '+0.00', 2]
['-0.05', '+0.54', '-0.11', '-0.63', '-0.04', '-0.04', '+0.00', '+0.00', 2]
['-0.05', '+0.53', '-0.12', '-0.60', '-0.04', '-0.06', '+0.00', '+0.00', 2]
['-0.05', '+0.52', '-0.12', '-0.63', '-0.04', '-0.06', '+0.00', '+0.00', 0]
['-0.05', '+0.51', '-0.10', '-0.62', '-0.05', '-0.04', '+0.00', '+0.00', 2]
['-0.05', '+0.50', '-0.10', '-0.59', '-0.05', '-0.04', '+0.00', '+0.00', 2]
['-0.05', '+0.50', '-0.10', '-0.59', '-0.05', '-0.05', '+0.00', '+0.00', 2]
['-0.05', '+0.49', '-0.10', '-0.57', '-0.05', '-0.05', '+0.00', '+0.00', 2]
['-0.05', '+0.48', '-0.10', '-0.56', '-0.06', '-0.05', '+0.00', '+0.00', 2]
['-0.06', '+0.47', '-0.10', '-0.53', '-0.06', '-0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.46', '-0.10', '-0.56', '-0.06', '-0.06', '+0.00', '+0.00', 0]
['-0.06', '+0.45', '-0.08', '-0.52', '-0.06', '-0.05', '+0.00', '+0.00', 2]
['-0.06', '+0.45', '-0.08', '-0.54', '-0.07', '-0.05', '+0.00', '+0.00', 0]
['-0.06', '+0.44', '-0.09', '-0.53', '-0.07', '-0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.43', '-0.07', '-0.52', '-0.07', '-0.04', '+0.00', '+0.00', 2]
['-0.06', '+0.42', '-0.08', '-0.50', '-0.07', '-0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.42', '-0.08', '-0.49', '-0.08', '-0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.41', '-0.07', '-0.47', '-0.08', '-0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.40', '-0.07', '-0.50', '-0.08', '-0.06', '+0.00', '+0.00', 0]
['-0.06', '+0.39', '-0.06', '-0.49', '-0.09', '-0.05', '+0.00', '+0.00', 2]
['-0.06', '+0.39', '-0.05', '-0.45', '-0.09', '-0.05', '+0.00', '+0.00', 2]
['-0.07', '+0.38', '-0.06', '-0.48', '-0.09', '-0.00', '+0.00', '+0.00', 1]
['-0.07', '+0.37', '-0.04', '-0.45', '-0.09', '+0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.37', '-0.04', '-0.41', '-0.09', '-0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.36', '-0.04', '-0.43', '-0.09', '-0.00', '+0.00', '+0.00', 0]
['-0.07', '+0.35', '-0.03', '-0.42', '-0.09', '+0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.35', '-0.03', '-0.44', '-0.09', '+0.01', '+0.00', '+0.00', 0]
['-0.07', '+0.34', '-0.04', '-0.41', '-0.09', '-0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.34', '-0.04', '-0.40', '-0.09', '-0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.33', '-0.04', '-0.42', '-0.09', '-0.01', '+0.00', '+0.00', 0]
['-0.07', '+0.32', '-0.03', '-0.39', '-0.09', '-0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.32', '-0.04', '-0.37', '-0.09', '-0.03', '+0.00', '+0.00', 2]
['-0.07', '+0.31', '-0.04', '-0.39', '-0.09', '-0.03', '+0.00', '+0.00', 0]
['-0.07', '+0.31', '-0.04', '-0.37', '-0.09', '-0.03', '+0.00', '+0.00', 2]
['-0.07', '+0.30', '-0.04', '-0.39', '-0.10', '-0.03', '+0.00', '+0.00', 0]
['-0.07', '+0.30', '-0.04', '-0.36', '-0.10', '-0.04', '+0.00', '+0.00', 2]
['-0.07', '+0.29', '-0.04', '-0.39', '-0.10', '-0.01', '+0.00', '+0.00', 1]
['-0.07', '+0.28', '-0.04', '-0.37', '-0.10', '-0.02', '+0.00', '+0.00', 2]
['-0.07', '+0.28', '-0.02', '-0.36', '-0.10', '-0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.27', '-0.01', '-0.32', '-0.10', '-0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.27', '-0.01', '-0.34', '-0.10', '-0.00', '+0.00', '+0.00', 0]
['-0.07', '+0.26', '-0.00', '-0.33', '-0.10', '-0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.26', '-0.01', '-0.33', '-0.10', '-0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.25', '+0.00', '-0.31', '-0.10', '-0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.25', '+0.00', '-0.34', '-0.10', '-0.00', '+0.00', '+0.00', 0]
['-0.07', '+0.24', '+0.01', '-0.34', '-0.10', '+0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.24', '+0.02', '-0.34', '-0.10', '+0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.23', '+0.02', '-0.33', '-0.10', '+0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.23', '+0.04', '-0.32', '-0.10', '+0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.22', '+0.06', '-0.29', '-0.10', '+0.02', '+0.00', '+0.00', 2]
['-0.07', '+0.22', '+0.07', '-0.28', '-0.10', '+0.03', '+0.00', '+0.00', 2]
['-0.07', '+0.22', '+0.07', '-0.30', '-0.10', '+0.03', '+0.00', '+0.00', 0]
['-0.07', '+0.21', '+0.06', '-0.30', '-0.09', '+0.02', '+0.00', '+0.00', 2]
['-0.07', '+0.21', '+0.05', '-0.28', '-0.09', '+0.00', '+0.00', '+0.00', 2]
['-0.07', '+0.20', '+0.07', '-0.26', '-0.09', '+0.01', '+0.00', '+0.00', 2]
['-0.07', '+0.20', '+0.06', '-0.29', '-0.09', '+0.06', '+0.00', '+0.00', 1]
['-0.07', '+0.19', '+0.07', '-0.27', '-0.09', '+0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.19', '+0.08', '-0.25', '-0.08', '+0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.19', '+0.08', '-0.28', '-0.08', '+0.06', '+0.00', '+0.00', 0]
['-0.06', '+0.18', '+0.07', '-0.24', '-0.08', '+0.05', '+0.00', '+0.00', 2]
['-0.06', '+0.18', '+0.07', '-0.27', '-0.08', '+0.05', '+0.00', '+0.00', 0]
['-0.06', '+0.18', '+0.08', '-0.26', '-0.07', '+0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.17', '+0.08', '-0.25', '-0.07', '+0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.17', '+0.07', '-0.25', '-0.07', '+0.04', '+0.00', '+0.00', 2]
['-0.06', '+0.16', '+0.09', '-0.23', '-0.07', '+0.06', '+0.00', '+0.00', 2]
['-0.06', '+0.16', '+0.09', '-0.26', '-0.06', '+0.06', '+0.00', '+0.00', 0]
['-0.06', '+0.16', '+0.08', '-0.21', '-0.06', '+0.04', '+0.00', '+0.00', 2]
['-0.06', '+0.15', '+0.08', '-0.24', '-0.06', '+0.04', '+0.00', '+0.00', 0]
['-0.06', '+0.15', '+0.09', '-0.24', '-0.06', '+0.05', '+0.00', '+0.00', 2]
['-0.05', '+0.15', '+0.09', '-0.23', '-0.05', '+0.04', '+0.00', '+0.00', 2]
['-0.05', '+0.14', '+0.08', '-0.19', '-0.05', '+0.03', '+0.00', '+0.00', 2]
['-0.05', '+0.14', '+0.08', '-0.22', '-0.05', '+0.03', '+0.00', '+0.00', 0]
['-0.05', '+0.14', '+0.07', '-0.18', '-0.05', '+0.01', '+0.00', '+0.00', 2]
['-0.05', '+0.13', '+0.07', '-0.21', '-0.05', '+0.01', '+0.00', '+0.00', 0]
['-0.05', '+0.13', '+0.06', '-0.19', '-0.05', '+0.00', '+0.00', '+0.00', 2]
['-0.05', '+0.13', '+0.06', '-0.22', '-0.05', '+0.00', '+0.00', '+0.00', 0]
['-0.05', '+0.13', '+0.07', '-0.20', '-0.05', '+0.01', '+0.00', '+0.00', 2]
['-0.05', '+0.12', '+0.09', '-0.20', '-0.05', '+0.02', '+0.00', '+0.00', 2]
['-0.05', '+0.12', '+0.08', '-0.18', '-0.05', '+0.01', '+0.00', '+0.00', 2]
['-0.05', '+0.12', '+0.08', '-0.20', '-0.05', '+0.01', '+0.00', '+0.00', 0]
