['+0.01', '+0.95', '+0.51', '+0.45', '-0.01', '-0.07', '+0.00', '+0.00', 1]
['-0.14', '+0.88', '-0.41', '-0.56', '-0.22', '-0.13', '+0.00', '+0.00', 0]
['-0.15', '+0.87', '-0.41', '-0.59', '-0.22', '-0.13', '+0.00', '+0.00', 0]
['-0.15', '+0.86', '-0.41', '-0.61', '-0.23', '-0.13', '+0.00', '+0.00', 0]
['-0.16', '+0.85', '-0.41', '-0.64', '-0.24', '-0.13', '+0.00', '+0.00', 0]
['-0.16', '+0.84', '-0.41', '-0.67', '-0.24', '-0.13', '+0.00', '+0.00', 0]
['-0.16', '+0.83', '-0.41', '-0.69', '-0.25', '-0.13', '+0.00', '+0.00', 0]
['-0.17', '+0.82', '-0.42', '-0.72', '-0.25', '-0.09', '+0.00', '+0.00', 1]
['-0.17', '+0.81', '-0.42', '-0.74', '-0.26', '-0.09', '+0.00', '+0.00', 0]
['-0.18', '+0.80', '-0.42', '-0.77', '-0.26', '-0.09', '+0.00', '+0.00', 0]
['-0.18', '+0.79', '-0.42', '-0.80', '-0.27', '-0.09', '+0.00', '+0.00', 0]
['-0.19', '+0.77', '-0.41', '-0.77', '-0.27', '-0.10', '+0.00', '+0.00', 2]
['-0.19', '+0.76', '-0.41', '-0.79', '-0.28', '-0.10', '+0.00', '+0.00', 0]
['-0.19', '+0.75', '-0.41', '-0.79', '-0.28', '-0.11', '+0.00', '+0.00', 2]
['-0.20', '+0.74', '-0.38', '-0.77', '-0.29', '-0.10', '+0.00', '+0.00', 2]
['-0.20', '+0.73', '-0.37', '-0.77', '-0.29', '-0.10', '+0.00', '+0.00', 2]
['-0.21', '+0.72', '-0.34', '-0.75', '-0.30', '-0.09', '+0.00', '+0.00', 2]
['-0.21', '+0.71', '-0.30', '-0.72', '-0.30', '-0.08', '+0.00', '+0.00', 2]
['-0.21', '+0.70', '-0.26', '-0.70', '-0.30', '-0.06', '+0.00', '+0.00', 2]
['-0.21', '+0.69', '-0.26', '-0.69', '-0.31', '-0.08', '+0.00', '+0.00', 2]
['-0.22', '+0.67', '-0.24', '-0.68', '-0.31', '-0.08', '+0.00', '+0.00', 2]
['-0.22', '+0.66', '-0.21', '-0.67', '-0.31', '-0.06', '+0.00', '+0.00', 2]
['-0.22', '+0.66', '-0.17', '-0.65', '-0.32', '-0.05', '+0.00', '+0.00', 2]
['-0.22', '+0.64', '-0.18', '-0.67', '-0.32', '-0.00', '+0.00', '+0.00', 1]
['-0.22', '+0.64', '-0.15', '-0.66', '-0.32', '+0.01', '+0.00', '+0.00', 2]
['-0.22', '+0.62', '-0.12', '-0.67', '-0.31', '+0.03', '+0.00', '+0.00', 2]
['-0.23', '+0.62', '-0.11', '-0.65', '-0.31', '+0.02', '+0.00', '+0.00', 2]
['-0.23', '+0.61', '-0.10', '-0.65', '-0.31', '+0.02', '+0.00', '+0.00', 2]
['-0.23', '+0.60', '-0.08', '-0.62', '-0.31', '+0.01', '+0.00', '+0.00', 2]
['-0.23', '+0.59', '-0.07', '-0.58', '-0.31', '-0.01', '+0.00', '+0.00', 2]
['-0.23', '+0.58', '-0.08', '-0.61', '-0.31', '+0.03', '+0.00', '+0.00', 1]
['-0.23', '+0.57', '-0.05', '-0.57', '-0.31', '+0.02', '+0.00', '+0.00', 2]
['-0.23', '+0.56', '-0.02', '-0.56', '-0.31', '+0.04', '+0.00', '+0.00', 2]
['-0.23', '+0.55', '-0.01', '-0.55', '-0.31', '+0.03', '+0.00', '+0.00', 2]
['-0.23', '+0.54', '-0.02', '-0.57', '-0.30', '+0.07', '+0.00', '+0.00', 1]
['-0.23', '+0.54', '-0.00', '-0.55', '-0.30', '+0.07', '+0.00', '+0.00', 2]
['-0.23', '+0.53', '+0.04', '-0.53', '-0.30', '+0.09', '+0.00', '+0.00', 2]
['-0.23', '+0.52', '+0.04', '-0.52', '-0.29', '+0.07', '+0.00', '+0.00', 2]
['-0.23', '+0.51', '+0.04', '-0.51', '-0.29', '+0.06', '+0.00', '+0.00', 2]
['-0.23', '+0.51', '+0.07', '-0.51', '-0.29', '+0.07', '+0.00', '+0.00', 2]
['-0.23', '+0.50', '+0.08', '-0.49', '-0.28', '+0.06', '+0.00', '+0.00', 2]
['-0.23', '+0.49', '+0.09', '-0.49', '-0.28', '+0.06', '+0.00', '+0.00', 2]
['-0.23', '+0.48', '+0.07', '-0.51', '-0.27', '+0.11', '+0.00', '+0.00', 1]
['-0.22', '+0.48', '+0.09', '-0.49', '-0.27', '+0.10', '+0.00', '+0.00', 2]
['-0.22', '+0.47', '+0.11', '-0.48', '-0.26', '+0.11', '+0.00', '+0.00', 2]
['-0.22', '+0.46', '+0.12', '-0.48', '-0.26', '+0.11', '+0.00', '+0.00', 2]
['-0.22', '+0.45', '+0.16', '-0.44', '-0.25', '+0.12', '+0.00', '+0.00', 2]
['-0.22', '+0.45', '+0.18', '-0.45', '-0.24', '+0.13', '+0.00', '+0.00', 2]
['-0.22', '+0.44', '+0.21', '-0.41', '-0.24', '+0.15', '+0.00', '+0.00', 2]
['-0.21', '+0.43', '+0.21', '-0.44', '-0.23', '+0.15', '+0.00', '+0.00', 0]
['-0.21', '+0.43', '+0.24', '-0.44', '-0.22', '+0.16', '+0.00', '+0.00', 2]
['-0.21', '+0.42', '+0.25', '-0.40', '-0.21', '+0.15', '+0.00', '+0.00', 2]
['-0.21', '+0.42', '+0.25', '-0.43', '-0.21', '+0.15', '+0.00', '+0.00', 0]
['-0.20', '+0.41', '+0.27', '-0.40', '-0.20', '+0.15', '+0.00', '+0.00', 2]
['-0.20', '+0.40', '+0.28', '-0.37', '-0.19', '+0.14', '+0.00', '+0.00', 2]
['-0.20', '+0.40', '+0.28', '-0.40', '-0.19', '+0.14', '+0.00', '+0.00', 0]
['-0.19', '+0.39', '+0.30', '-0.40', '-0.18', '+0.16', '+0.00', '+0.00', 2]
['-0.19', '+0.39', '+0.29', '-0.39', '-0.17', '+0.14', '+0.00', '+0.00', 2]
['-0.19', '+0.38', '+0.30', '-0.38', '-0.16', '+0.14', '+0.00', '+0.00', 2]
['-0.19', '+0.38', '+0.32', '-0.36', '-0.16', '+0.14', '+0.00', '+0.00', 2]
['-0.18', '+0.37', '+0.32', '-0.39', '-0.15', '+0.14', '+0.00', '+0.00', 0]
['-0.18', '+0.36', '+0.32', '-0.39', '-0.14', '+0.14', '+0.00', '+0.00', 2]
['-0.18', '+0.36', '+0.34', '-0.39', '-0.13', '+0.15', '+0.00', '+0.00', 2]
['-0.17', '+0.35', '+0.33', '-0.36', '-0.13', '+0.14', '+0.00', '+0.00', 2]
['-0.17', '+0.35', '+0.33', '-0.34', '-0.12', '+0.13', '+0.00', '+0.00', 2]
['-0.17', '+0.34', '+0.32', '-0.36', '-0.11', '+0.16', '+0.00', '+0.00', 1]
['-0.16', '+0.34', '+0.34', '-0.33', '-0.10', '+0.16', '+0.00', '+0.00', 2]
['-0.16', '+0.33', '+0.34', '-0.36', '-0.10', '+0.16', '+0.00', '+0.00', 0]
['-0.15', '+0.33', '+0.36', '-0.34', '-0.09', '+0.18', '+0.00', '+0.00', 2]
['-0.15', '+0.32', '+0.35', '-0.33', '-0.08', '+0.17', '+0.00', '+0.00', 2]
['-0.15', '+0.32', '+0.35', '-0.35', '-0.07', '+0.17', '+0.00', '+0.00', 0]
['-0.14', '+0.31', '+0.34', '-0.34', '-0.06', '+0.15', '+0.00', '+0.00', 2]
['-0.14', '+0.31', '+0.33', '-0.33', '-0.06', '+0.13', '+0.00', '+0.00', 2]
['-0.14', '+0.30', '+0.33', '-0.35', '-0.05', '+0.13', '+0.00', '+0.00', 0]
['-0.13', '+0.30', '+0.35', '-0.31', '-0.04', '+0.15', '+0.00', '+0.00', 2]
['-0.13', '+0.29', '+0.35', '-0.34', '-0.04', '+0.15', '+0.00', '+0.00', 0]
['-0.13', '+0.29', '+0.35', '-0.34', '-0.03', '+0.15', '+0.00', '+0.00', 2]
['-0.12', '+0.28', '+0.36', '-0.30', '-0.02', '+0.16', '+0.00', '+0.00', 2]
['-0.12', '+0.28', '+0.36', '-0.33', '-0.01', '+0.16', '+0.00', '+0.00', 0]
['-0.12', '+0.27', '+0.38', '-0.32', '-0.00', '+0.17', '+0.00', '+0.00', 2]
['-0.11', '+0.27', '+0.39', '-0.29', '+0.01', '+0.18', '+0.00', '+0.00', 2]
['-0.11', '+0.26', '+0.39', '-0.31', '+0.01', '+0.18', '+0.00', '+0.00', 0]
['-0.10', '+0.26', '+0.37', '-0.29', '+0.02', '+0.17', '+0.00', '+0.00', 2]
['-0.10', '+0.25', '+0.37', '-0.32', '+0.03', '+0.17', '+0.00', '+0.00', 0]
['-0.10', '+0.25', '+0.36', '-0.29', '+0.04', '+0.16', '+0.00', '+0.00', 2]
['-0.09', '+0.24', '+0.36', '-0.32', '+0.05', '+0.16', '+0.00', '+0.00', 0]
['-0.09', '+0.24', '+0.35', '-0.30', '+0.06', '+0.15', '+0.00', '+0.00', 2]
['-0.08', '+0.23', '+0.37', '-0.29', '+0.06', '+0.17', '+0.00', '+0.00', 2]
['-0.08', '+0.23', '+0.35', '-0.28', '+0.07', '+0.16', '+0.00', '+0.00', 2]
['-0.08', '+0.23', '+0.35', '-0.31', '+0.08', '+0.16', '+0.00', '+0.00', 0]
['-0.07', '+0.22', '+0.35', '-0.31', '+0.09', '+0.16', '+0.00', '+0.00', 2]
['-0.07', '+0.22', '+0.34', '-0.29', '+0.10', '+0.16', '+0.00', '+0.00', 2]
['-0.07', '+0.21', '+0.32', '-0.26', '+0.10', '+0.14', '+0.00', '+0.00', 2]
['-0.06', '+0.21', '+0.33', '-0.28', '+0.11', '+0.10', '+0.00', '+0.00', 3]
['-0.06', '+0.20', '+0.34', '-0.27', '+0.11', '+0.11', '+0.00', '+0.00', 2]
['-0.06', '+0.20', '+0.34', '-0.30', '+0.12', '+0.11', '+0.00', '+0.00', 0]
['-0.05', '+0.20', '+0.34', '-0.27', '+0.13', '+0.12', '+0.00', '+0.00', 2]
['-0.05', '+0.19', '+0.32', '-0.24', '+0.13', '+0.12', '+0.00', '+0.00', 2]
['-0.05', '+0.19', '+0.32', '-0.26', '+0.14', '+0.12', '+0.00', '+0.00', 0]
['-0.04', '+0.18', '+0.33', '-0.26', '+0.14', '+0.14', '+0.00', '+0.00', 2]
['-0.04', '+0.18', '+0.34', '-0.29', '+0.15', '+0.10', '+0.00', '+0.00', 3]
['-0.04', '+0.18', '+0.35', '-0.26', '+0.15', '+0.11', '+0.00', '+0.00', 2]
['-0.03', '+0.17', '+0.35', '-0.26', '+0.16', '+0.12', '+0.00', '+0.00', 2]
['-0.03', '+0.17', '+0.35', '-0.25', '+0.17', '+0.13', '+0.00', '+0.00', 2]
['-0.03', '+0.17', '+0.35', '-0.24', '+0.17', '+0.13', '+0.00', '+0.00', 2]
['-0.02', '+0.16', '+0.36', '-0.26', '+0.18', '+0.09', '+0.00', '+0.00', 3]
['-0.02', '+0.16', '+0.33', '-0.25', '+0.18', '+0.08', '+0.00', '+0.00', 2]
['-0.02', '+0.15', '+0.31', '-0.25', '+0.18', '+0.06', '+0.00', '+0.00', 2]
['-0.01', '+0.15', '+0.31', '-0.24', '+0.19', '+0.07', '+0.00', '+0.00', 2]
['-0.01', '+0.15', '+0.31', '-0.27', '+0.19', '+0.07', '+0.00', '+0.00', 0]
['-0.01', '+0.14', '+0.32', '-0.27', '+0.20', '+0.08', '+0.00', '+0.00', 2]
['-0.00', '+0.14', '+0.30', '-0.25', '+0.20', '+0.08', '+0.00', '+0.00', 2]
['-0.00', '+0.14', '+0.28', '-0.25', '+0.20', '+0.07', '+0.00', '+0.00', 2]
['+0.00', '+0.13', '+0.28', '-0.23', '+0.21', '+0.08', '+0.00', '+0.00', 2]
['+0.01', '+0.13', '+0.28', '-0.22', '+0.21', '+0.09', '+0.00', '+0.00', 2]
['+0.01', '+0.12', '+0.29', '-0.24', '+0.21', '+0.06', '+0.00', '+0.00', 3]
['+0.01', '+0.12', '+0.28', '-0.24', '+0.22', '+0.06', '+0.00', '+0.00', 2]
['+0.01', '+0.12', '+0.26', '-0.22', '+0.22', '+0.05', '+0.00', '+0.00', 2]
['+0.02', '+0.11', '+0.25', '-0.21', '+0.22', '+0.05', '+0.00', '+0.00', 2]
['+0.02', '+0.11', '+0.25', '-0.21', '+0.23', '+0.06', '+0.00', '+0.00', 2]
['+0.02', '+0.11', '+0.23', '-0.20', '+0.23', '+0.05', '+0.00', '+0.00', 2]
['+0.02', '+0.11', '+0.21', '-0.19', '+0.23', '+0.05', '+0.00', '+0.00', 2]
['+0.03', '+0.10', '+0.22', '-0.21', '+0.23', '+0.02', '+0.00', '+0.00', 3]
['+0.03', '+0.10', '+0.19', '-0.17', '+0.23', '+0.02', '+0.00', '+0.00', 2]
['+0.03', '+0.10', '+0.19', '-0.20', '+0.23', '+0.02', '+0.00', '+0.00', 0]
['+0.03', '+0.09', '+0.19', '-0.16', '+0.24', '+0.03', '+0.00', '+0.00', 2]
['+0.03', '+0.09', '+0.19', '-0.19', '+0.24', '+0.03', '+0.00', '+0.00', 0]
['+0.03', '+0.09', '+0.18', '-0.18', '+0.24', '+0.04', '+0.00', '+0.00', 2]
['+0.04', '+0.09', '+0.19', '-0.21', '+0.24', '-0.00', '+0.00', '+0.00', 3]
['+0.04', '+0.08', '+0.19', '-0.20', '+0.24', '+0.01', '+0.00', '+0.00', 2]
['+0.04', '+0.08', '+0.15', '-0.17', '+0.24', '-0.00', '+0.00', '+0.00', 2]
['+0.04', '+0.08', '+0.14', '-0.15', '+0.24', '+0.01', '+0.00', '+0.00', 2]
['+0.04', '+0.08', '+0.14', '-0.18', '+0.24', '+0.01', '+0.00', '+0.00', 0]
['+0.04', '+0.07', '+0.14', '-0.16', '+0.24', '+0.02', '+0.00', '+0.00', 2]
['+0.05', '+0.07', '+0.15', '-0.18', '+0.24', '-0.03', '+0.00', '+0.00', 3]
['+0.05', '+0.07', '+0.14', '-0.18', '+0.24', '-0.03', '+0.00', '+0.00', 2]
['+0.05', '+0.07', '+0.14', '-0.18', '+0.24', '-0.02', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '+0.13', '-0.16', '+0.24', '-0.01', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '+0.10', '-0.15', '+0.23', '-0.03', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '+0.08', '-0.14', '+0.23', '-0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.06', '+0.06', '-0.13', '+0.23', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.06', '-0.15', '+0.23', '-0.05', '+0.00', '+0.00', 0]
['+0.05', '+0.05', '+0.03', '-0.14', '+0.22', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.01', '-0.11', '+0.22', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.01', '-0.14', '+0.22', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.05', '+0.01', '-0.13', '+0.22', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.00', '-0.09', '+0.21', '-0.03', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '+0.01', '-0.11', '+0.21', '-0.07', '+0.00', '+0.00', 3]
['+0.05', '+0.04', '+0.01', '-0.14', '+0.21', '-0.07', '+0.00', '+0.00', 0]
['+0.05', '+0.04', '-0.01', '-0.12', '+0.20', '-0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '-0.03', '-0.11', '+0.20', '-0.08', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '-0.03', '-0.13', '+0.20', '-0.08', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.04', '-0.09', '+0.19', '-0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.04', '-0.12', '+0.19', '-0.07', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.05', '-0.08', '+0.19', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.05', '-0.10', '+0.18', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.06', '-0.08', '+0.18', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.06', '-0.11', '+0.18', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.07', '-0.08', '+0.17', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.02', '-0.06', '-0.10', '+0.17', '-0.10', '+0.00', '+0.00', 3]
['+0.05', '+0.02', '-0.06', '-0.10', '+0.16', '-0.09', '+0.00', '+0.00', 2]
['+0.05', '+0.02', '-0.06', '-0.12', '+0.16', '-0.09', '+0.00', '+0.00', 0]
['+0.05', '+0.02', '-0.07', '-0.09', '+0.16', '-0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '-0.07', '-0.11', '+0.15', '-0.08', '+0.00', '+0.00', 0]
['+0.04', '+0.02', '-0.06', '-0.09', '+0.15', '-0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.02', '-0.06', '-0.11', '+0.15', '-0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.01', '-0.06', '-0.11', '+0.14', '-0.05', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.07', '-0.08', '+0.14', '-0.05', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.07', '-0.11', '+0.14', '-0.05', '+0.00', '+0.00', 0]
['+0.04', '+0.01', '-0.07', '-0.07', '+0.12', '-0.29', '+0.00', '+1.00', 2]
['+0.04', '+0.01', '-0.07', '-0.09', '+0.11', '-0.36', '+0.00', '+1.00', 0]
['+0.04', '+0.01', '-0.07', '-0.11', '+0.08', '-0.43', '+0.00', '+1.00', 0]
['+0.04', '+0.00', '-0.07', '-0.10', '+0.06', '-0.43', '+0.00', '+1.00', 2]
['+0.04', '+0.00', '-0.07', '-0.12', '+0.04', '-0.46', '+0.00', '+1.00', 0]
['+0.04', '+0.00', '-0.09', '-0.11', '+0.02', '-0.47', '+0.00', '+1.00', 2]
['+0.03', '+0.00', '-0.09', '-0.09', '-0.01', '-0.47', '+0.00', '+0.00', 2]
['+0.03', '-0.00', '-0.10', '-0.09', '-0.01', '-0.04', '+1.00', '+0.00', 1]
['+0.03', '-0.00', '-0.08', '-0.06', '-0.01', '-0.03', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.07', '-0.04', '-0.01', '-0.02', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.06', '-0.02', '-0.01', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.05', '+0.01', '-0.01', '+0.01', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.04', '+0.03', '-0.01', '+0.02', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.04', '+0.05', '-0.01', '-0.01', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.04', '+0.05', '-0.00', '+0.15', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.04', '+0.04', '+0.00', '+0.14', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.04', '+0.02', '+0.01', '+0.07', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.04', '-0.00', '+0.01', '-0.01', '+0.00', '+1.00', 0]
['+0.03', '-0.00', '-0.04', '-0.02', '+0.00', '-0.08', '+0.00', '+1.00', 0]
['+0.03', '-0.00', '-0.03', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.02', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.01', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.01', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '+0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['-0.02', '+0.95', '-0.77', '+0.43', '+0.02', '+0.13', '+0.00', '+0.00', 3]
['-0.02', '+0.96', '-0.76', '+0.40', '+0.02', '+0.09', '+0.00', '+0.00', 3]
['-0.03', '+0.97', '-0.75', '+0.38', '+0.02', '+0.04', '+0.00', '+0.00', 3]
['-0.04', '+0.97', '-0.74', '+0.35', '+0.02', '-0.00', '+0.00', '+0.00', 3]
['-0.04', '+0.98', '-0.73', '+0.33', '+0.02', '-0.04', '+0.00', '+0.00', 3]
['-0.05', '+0.98', '-0.72', '+0.30', '+0.02', '-0.07', '+0.00', '+0.00', 3]
['-0.06', '+0.98', '-0.71', '+0.27', '+0.01', '-0.11', '+0.00', '+0.00', 3]
['-0.07', '+0.99', '-0.70', '+0.25', '+0.00', '-0.14', '+0.00', '+0.00', 3]
['-0.07', '+0.99', '-0.69', '+0.22', '-0.00', '-0.17', '+0.00', '+0.00', 3]
['-0.08', '+0.99', '-0.69', '+0.19', '-0.01', '-0.17', '+0.00', '+0.00', 0]
['-0.09', '+1.00', '-0.69', '+0.17', '-0.02', '-0.17', '+0.00', '+0.00', 0]
['-0.09', '+1.00', '-0.69', '+0.14', '-0.03', '-0.17', '+0.00', '+0.00', 0]
['-0.10', '+1.00', '-0.69', '+0.11', '-0.04', '-0.17', '+0.00', '+0.00', 0]
['-0.11', '+1.00', '-0.69', '+0.09', '-0.05', '-0.17', '+0.00', '+0.00', 0]
['-0.12', '+1.00', '-0.69', '+0.06', '-0.06', '-0.17', '+0.00', '+0.00', 0]
['-0.12', '+1.00', '-0.69', '+0.03', '-0.06', '-0.17', '+0.00', '+0.00', 0]
['-0.13', '+1.00', '-0.69', '+0.01', '-0.07', '-0.17', '+0.00', '+0.00', 0]
['-0.14', '+1.00', '-0.69', '-0.02', '-0.08', '-0.17', '+0.00', '+0.00', 0]
['-0.14', '+1.00', '-0.69', '-0.05', '-0.09', '-0.17', '+0.00', '+0.00', 0]
['-0.15', '+1.00', '-0.69', '-0.07', '-0.10', '-0.17', '+0.00', '+0.00', 0]
['-0.16', '+1.00', '-0.69', '-0.10', '-0.11', '-0.17', '+0.00', '+0.00', 0]
['-0.16', '+1.00', '-0.69', '-0.13', '-0.12', '-0.17', '+0.00', '+0.00', 0]
['-0.17', '+1.00', '-0.69', '-0.15', '-0.12', '-0.17', '+0.00', '+0.00', 0]
['-0.18', '+0.99', '-0.69', '-0.18', '-0.13', '-0.17', '+0.00', '+0.00', 0]
['-0.19', '+0.99', '-0.69', '-0.21', '-0.14', '-0.16', '+0.00', '+0.00', 0]
['-0.19', '+0.99', '-0.69', '-0.23', '-0.15', '-0.17', '+0.00', '+0.00', 0]
['-0.20', '+0.98', '-0.69', '-0.26', '-0.16', '-0.17', '+0.00', '+0.00', 0]
['-0.21', '+0.98', '-0.69', '-0.29', '-0.17', '-0.17', '+0.00', '+0.00', 0]
['-0.21', '+0.97', '-0.70', '-0.31', '-0.17', '-0.13', '+0.00', '+0.00', 1]
['-0.22', '+0.97', '-0.70', '-0.34', '-0.18', '-0.13', '+0.00', '+0.00', 0]
['-0.23', '+0.96', '-0.70', '-0.37', '-0.19', '-0.13', '+0.00', '+0.00', 0]
['-0.24', '+0.96', '-0.70', '-0.39', '-0.19', '-0.13', '+0.00', '+0.00', 0]
['-0.24', '+0.95', '-0.70', '-0.42', '-0.20', '-0.13', '+0.00', '+0.00', 0]
['-0.25', '+0.94', '-0.70', '-0.45', '-0.21', '-0.13', '+0.00', '+0.00', 0]
['-0.26', '+0.94', '-0.70', '-0.47', '-0.21', '-0.13', '+0.00', '+0.00', 0]
['-0.26', '+0.93', '-0.70', '-0.50', '-0.22', '-0.13', '+0.00', '+0.00', 0]
['-0.27', '+0.92', '-0.70', '-0.53', '-0.22', '-0.13', '+0.00', '+0.00', 0]
['-0.28', '+0.91', '-0.70', '-0.55', '-0.23', '-0.13', '+0.00', '+0.00', 0]
['-0.28', '+0.90', '-0.70', '-0.58', '-0.24', '-0.13', '+0.00', '+0.00', 0]
['-0.29', '+0.90', '-0.70', '-0.61', '-0.24', '-0.13', '+0.00', '+0.00', 0]
['-0.30', '+0.89', '-0.71', '-0.63', '-0.25', '-0.08', '+0.00', '+0.00', 1]
['-0.31', '+0.88', '-0.71', '-0.66', '-0.25', '-0.08', '+0.00', '+0.00', 0]
['-0.31', '+0.87', '-0.71', '-0.69', '-0.26', '-0.08', '+0.00', '+0.00', 0]
['-0.32', '+0.86', '-0.71', '-0.71', '-0.26', '-0.08', '+0.00', '+0.00', 0]
['-0.33', '+0.84', '-0.71', '-0.74', '-0.27', '-0.08', '+0.00', '+0.00', 0]
['-0.34', '+0.83', '-0.71', '-0.77', '-0.27', '-0.08', '+0.00', '+0.00', 0]
['-0.34', '+0.82', '-0.70', '-0.77', '-0.27', '-0.08', '+0.00', '+0.00', 2]
['-0.35', '+0.81', '-0.67', '-0.76', '-0.28', '-0.07', '+0.00', '+0.00', 2]
['-0.36', '+0.80', '-0.64', '-0.73', '-0.28', '-0.06', '+0.00', '+0.00', 2]
['-0.36', '+0.79', '-0.61', '-0.73', '-0.28', '-0.05', '+0.00', '+0.00', 2]
['-0.37', '+0.78', '-0.60', '-0.71', '-0.29', '-0.05', '+0.00', '+0.00', 2]
