['+0.01', '+0.93', '+0.40', '-0.39', '-0.01', '-0.05', '+0.00', '+0.00', 1]
['+0.36', '+0.41', '-0.39', '-0.28', '+0.20', '-0.18', '+0.00', '+0.00', 2]
['+0.35', '+0.40', '-0.39', '-0.30', '+0.19', '-0.18', '+0.00', '+0.00', 0]
['+0.35', '+0.40', '-0.39', '-0.33', '+0.18', '-0.18', '+0.00', '+0.00', 0]
['+0.34', '+0.39', '-0.40', '-0.33', '+0.17', '-0.19', '+0.00', '+0.00', 2]
['+0.34', '+0.39', '-0.41', '-0.33', '+0.16', '-0.19', '+0.00', '+0.00', 2]
['+0.34', '+0.38', '-0.44', '-0.31', '+0.15', '-0.21', '+0.00', '+0.00', 2]
['+0.33', '+0.38', '-0.45', '-0.31', '+0.14', '-0.22', '+0.00', '+0.00', 2]
['+0.33', '+0.38', '-0.47', '-0.28', '+0.13', '-0.22', '+0.00', '+0.00', 2]
['+0.32', '+0.37', '-0.47', '-0.31', '+0.12', '-0.22', '+0.00', '+0.00', 0]
['+0.32', '+0.37', '-0.50', '-0.28', '+0.11', '-0.24', '+0.00', '+0.00', 2]
['+0.31', '+0.36', '-0.50', '-0.31', '+0.09', '-0.24', '+0.00', '+0.00', 0]
['+0.31', '+0.36', '-0.52', '-0.28', '+0.08', '-0.25', '+0.00', '+0.00', 2]
['+0.30', '+0.35', '-0.52', '-0.30', '+0.07', '-0.25', '+0.00', '+0.00', 0]
['+0.29', '+0.35', '-0.54', '-0.30', '+0.06', '-0.27', '+0.00', '+0.00', 2]
['+0.29', '+0.34', '-0.56', '-0.30', '+0.04', '-0.28', '+0.00', '+0.00', 2]
['+0.28', '+0.34', '-0.57', '-0.33', '+0.03', '-0.23', '+0.00', '+0.00', 1]
['+0.28', '+0.33', '-0.55', '-0.32', '+0.02', '-0.22', '+0.00', '+0.00', 2]
['+0.27', '+0.33', '-0.55', '-0.31', '+0.01', '-0.21', '+0.00', '+0.00', 2]
['+0.27', '+0.33', '-0.54', '-0.29', '-0.00', '-0.20', '+0.00', '+0.00', 2]
['+0.26', '+0.32', '-0.55', '-0.29', '-0.01', '-0.22', '+0.00', '+0.00', 2]
['+0.26', '+0.32', '-0.55', '-0.29', '-0.02', '-0.21', '+0.00', '+0.00', 2]
['+0.25', '+0.31', '-0.57', '-0.28', '-0.03', '-0.23', '+0.00', '+0.00', 2]
['+0.24', '+0.31', '-0.57', '-0.26', '-0.05', '-0.24', '+0.00', '+0.00', 2]
['+0.24', '+0.30', '-0.58', '-0.29', '-0.06', '-0.20', '+0.00', '+0.00', 1]
['+0.23', '+0.30', '-0.58', '-0.28', '-0.07', '-0.20', '+0.00', '+0.00', 2]
['+0.23', '+0.30', '-0.56', '-0.28', '-0.08', '-0.19', '+0.00', '+0.00', 2]
['+0.22', '+0.29', '-0.54', '-0.25', '-0.09', '-0.18', '+0.00', '+0.00', 2]
['+0.22', '+0.29', '-0.54', '-0.28', '-0.09', '-0.18', '+0.00', '+0.00', 0]
['+0.21', '+0.28', '-0.54', '-0.26', '-0.10', '-0.18', '+0.00', '+0.00', 2]
['+0.20', '+0.28', '-0.54', '-0.29', '-0.11', '-0.18', '+0.00', '+0.00', 0]
['+0.20', '+0.28', '-0.53', '-0.25', '-0.12', '-0.19', '+0.00', '+0.00', 2]
['+0.19', '+0.27', '-0.53', '-0.28', '-0.13', '-0.19', '+0.00', '+0.00', 0]
['+0.19', '+0.27', '-0.53', '-0.27', '-0.14', '-0.19', '+0.00', '+0.00', 2]
['+0.18', '+0.26', '-0.54', '-0.30', '-0.15', '-0.15', '+0.00', '+0.00', 1]
['+0.18', '+0.26', '-0.53', '-0.27', '-0.16', '-0.15', '+0.00', '+0.00', 2]
['+0.17', '+0.26', '-0.50', '-0.23', '-0.16', '-0.14', '+0.00', '+0.00', 2]
['+0.17', '+0.25', '-0.50', '-0.26', '-0.17', '-0.14', '+0.00', '+0.00', 0]
['+0.16', '+0.25', '-0.50', '-0.29', '-0.18', '-0.14', '+0.00', '+0.00', 0]
['+0.16', '+0.24', '-0.48', '-0.27', '-0.18', '-0.13', '+0.00', '+0.00', 2]
['+0.15', '+0.24', '-0.48', '-0.25', '-0.19', '-0.14', '+0.00', '+0.00', 2]
['+0.15', '+0.24', '-0.48', '-0.28', '-0.20', '-0.14', '+0.00', '+0.00', 0]
['+0.14', '+0.23', '-0.48', '-0.25', '-0.21', '-0.16', '+0.00', '+0.00', 2]
['+0.14', '+0.23', '-0.49', '-0.28', '-0.21', '-0.11', '+0.00', '+0.00', 1]
['+0.13', '+0.22', '-0.48', '-0.24', '-0.22', '-0.12', '+0.00', '+0.00', 2]
['+0.13', '+0.22', '-0.48', '-0.27', '-0.22', '-0.12', '+0.00', '+0.00', 0]
['+0.12', '+0.22', '-0.45', '-0.26', '-0.23', '-0.11', '+0.00', '+0.00', 2]
['+0.12', '+0.21', '-0.43', '-0.25', '-0.23', '-0.10', '+0.00', '+0.00', 2]
['+0.11', '+0.21', '-0.42', '-0.25', '-0.24', '-0.09', '+0.00', '+0.00', 2]
['+0.11', '+0.21', '-0.42', '-0.24', '-0.24', '-0.10', '+0.00', '+0.00', 2]
['+0.11', '+0.20', '-0.42', '-0.27', '-0.25', '-0.10', '+0.00', '+0.00', 0]
['+0.10', '+0.20', '-0.37', '-0.23', '-0.25', '-0.09', '+0.00', '+0.00', 2]
['+0.10', '+0.19', '-0.38', '-0.25', '-0.25', '-0.05', '+0.00', '+0.00', 1]
['+0.09', '+0.19', '-0.36', '-0.26', '-0.26', '-0.05', '+0.00', '+0.00', 2]
['+0.09', '+0.19', '-0.34', '-0.22', '-0.26', '-0.05', '+0.00', '+0.00', 2]
['+0.09', '+0.18', '-0.34', '-0.24', '-0.26', '-0.05', '+0.00', '+0.00', 0]
['+0.08', '+0.18', '-0.33', '-0.22', '-0.27', '-0.06', '+0.00', '+0.00', 2]
['+0.08', '+0.18', '-0.33', '-0.24', '-0.27', '-0.06', '+0.00', '+0.00', 0]
['+0.08', '+0.17', '-0.30', '-0.23', '-0.27', '-0.05', '+0.00', '+0.00', 2]
['+0.08', '+0.17', '-0.27', '-0.20', '-0.27', '-0.04', '+0.00', '+0.00', 2]
['+0.07', '+0.17', '-0.28', '-0.23', '-0.27', '+0.00', '+0.00', '+0.00', 1]
['+0.07', '+0.16', '-0.26', '-0.20', '-0.27', '+0.00', '+0.00', '+0.00', 2]
['+0.07', '+0.16', '-0.26', '-0.23', '-0.27', '+0.00', '+0.00', '+0.00', 0]
['+0.07', '+0.16', '-0.24', '-0.23', '-0.27', '+0.01', '+0.00', '+0.00', 2]
['+0.06', '+0.15', '-0.23', '-0.22', '-0.27', '+0.00', '+0.00', '+0.00', 2]
['+0.06', '+0.15', '-0.20', '-0.18', '-0.27', '+0.01', '+0.00', '+0.00', 2]
['+0.06', '+0.15', '-0.20', '-0.21', '-0.27', '+0.01', '+0.00', '+0.00', 0]
['+0.06', '+0.14', '-0.20', '-0.24', '-0.27', '+0.01', '+0.00', '+0.00', 0]
['+0.06', '+0.14', '-0.17', '-0.20', '-0.27', '+0.01', '+0.00', '+0.00', 2]
['+0.05', '+0.14', '-0.18', '-0.23', '-0.27', '+0.06', '+0.00', '+0.00', 1]
['+0.05', '+0.13', '-0.18', '-0.22', '-0.26', '+0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.13', '-0.15', '-0.22', '-0.26', '+0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.13', '-0.15', '-0.20', '-0.26', '+0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.12', '-0.14', '-0.19', '-0.26', '+0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.12', '-0.14', '-0.22', '-0.26', '+0.04', '+0.00', '+0.00', 0]
['+0.04', '+0.12', '-0.13', '-0.18', '-0.25', '+0.02', '+0.00', '+0.00', 2]
['+0.04', '+0.12', '-0.13', '-0.21', '-0.25', '+0.02', '+0.00', '+0.00', 0]
['+0.04', '+0.11', '-0.11', '-0.21', '-0.25', '+0.03', '+0.00', '+0.00', 2]
['+0.04', '+0.11', '-0.08', '-0.19', '-0.25', '+0.04', '+0.00', '+0.00', 2]
['+0.04', '+0.11', '-0.07', '-0.15', '-0.25', '+0.03', '+0.00', '+0.00', 2]
['+0.04', '+0.10', '-0.08', '-0.18', '-0.24', '+0.07', '+0.00', '+0.00', 1]
['+0.04', '+0.10', '-0.08', '-0.21', '-0.24', '+0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.10', '-0.05', '-0.17', '-0.24', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.10', '-0.05', '-0.20', '-0.23', '+0.08', '+0.00', '+0.00', 0]
['+0.04', '+0.09', '-0.03', '-0.18', '-0.23', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.09', '-0.02', '-0.14', '-0.23', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.09', '-0.02', '-0.17', '-0.22', '+0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.09', '-0.01', '-0.14', '-0.22', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.08', '-0.01', '-0.17', '-0.22', '+0.07', '+0.00', '+0.00', 0]
['+0.04', '+0.08', '+0.02', '-0.14', '-0.21', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.08', '+0.01', '-0.16', '-0.21', '+0.11', '+0.00', '+0.00', 1]
['+0.04', '+0.08', '+0.02', '-0.17', '-0.20', '+0.11', '+0.00', '+0.00', 2]
['+0.04', '+0.07', '+0.03', '-0.15', '-0.20', '+0.11', '+0.00', '+0.00', 2]
['+0.04', '+0.07', '+0.03', '-0.17', '-0.19', '+0.11', '+0.00', '+0.00', 0]
['+0.04', '+0.07', '+0.03', '-0.16', '-0.19', '+0.10', '+0.00', '+0.00', 2]
['+0.04', '+0.07', '+0.06', '-0.15', '-0.18', '+0.12', '+0.00', '+0.00', 2]
['+0.04', '+0.07', '+0.06', '-0.11', '-0.17', '+0.10', '+0.00', '+0.00', 2]
['+0.04', '+0.06', '+0.06', '-0.14', '-0.17', '+0.10', '+0.00', '+0.00', 0]
['+0.04', '+0.06', '+0.06', '-0.17', '-0.16', '+0.10', '+0.00', '+0.00', 0]
['+0.04', '+0.06', '+0.07', '-0.13', '-0.16', '+0.09', '+0.00', '+0.00', 2]
['+0.04', '+0.06', '+0.07', '-0.16', '-0.16', '+0.09', '+0.00', '+0.00', 0]
['+0.04', '+0.05', '+0.06', '-0.16', '-0.15', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.05', '+0.09', '-0.14', '-0.15', '+0.09', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.10', '-0.12', '-0.14', '+0.10', '+0.00', '+0.00', 2]
['+0.05', '+0.05', '+0.10', '-0.15', '-0.14', '+0.10', '+0.00', '+0.00', 0]
['+0.05', '+0.05', '+0.11', '-0.11', '-0.13', '+0.10', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '+0.11', '-0.14', '-0.13', '+0.10', '+0.00', '+0.00', 0]
['+0.05', '+0.04', '+0.12', '-0.14', '-0.12', '+0.10', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '+0.14', '-0.12', '-0.12', '+0.12', '+0.00', '+0.00', 2]
['+0.05', '+0.04', '+0.15', '-0.08', '-0.11', '+0.11', '+0.00', '+0.00', 2]
['+0.06', '+0.04', '+0.15', '-0.11', '-0.10', '+0.11', '+0.00', '+0.00', 0]
['+0.06', '+0.04', '+0.15', '-0.10', '-0.10', '+0.10', '+0.00', '+0.00', 2]
['+0.06', '+0.03', '+0.15', '-0.13', '-0.09', '+0.10', '+0.00', '+0.00', 0]
['+0.06', '+0.03', '+0.17', '-0.11', '-0.09', '+0.12', '+0.00', '+0.00', 2]
['+0.06', '+0.03', '+0.17', '-0.08', '-0.08', '+0.12', '+0.00', '+0.00', 2]
['+0.06', '+0.03', '+0.17', '-0.11', '-0.08', '+0.12', '+0.00', '+0.00', 0]
['+0.07', '+0.03', '+0.19', '-0.10', '-0.07', '+0.12', '+0.00', '+0.00', 2]
['+0.07', '+0.03', '+0.19', '-0.08', '-0.06', '+0.13', '+0.00', '+0.00', 2]
['+0.07', '+0.02', '+0.19', '-0.11', '-0.06', '+0.13', '+0.00', '+0.00', 0]
['+0.07', '+0.02', '+0.19', '-0.08', '-0.05', '+0.12', '+0.00', '+0.00', 2]
['+0.07', '+0.02', '+0.19', '-0.11', '-0.05', '+0.12', '+0.00', '+0.00', 0]
['+0.08', '+0.02', '+0.20', '-0.09', '-0.04', '+0.12', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.21', '-0.06', '-0.03', '+0.13', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.21', '-0.09', '-0.03', '+0.13', '+0.00', '+0.00', 0]
['+0.08', '+0.02', '+0.23', '-0.05', '-0.02', '+0.15', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.23', '-0.08', '-0.01', '+0.15', '+0.00', '+0.00', 0]
['+0.09', '+0.02', '+0.23', '-0.07', '-0.00', '+0.15', '+0.00', '+0.00', 2]
['+0.09', '+0.01', '+0.21', '-0.06', '+0.00', '+0.13', '+0.00', '+0.00', 2]
['+0.09', '+0.01', '+0.21', '-0.09', '+0.01', '+0.13', '+0.00', '+0.00', 0]
['+0.09', '+0.01', '+0.20', '-0.07', '+0.01', '+0.12', '+0.00', '+0.00', 2]
['+0.10', '+0.01', '+0.20', '-0.07', '+0.02', '+0.12', '+0.00', '+0.00', 2]
['+0.10', '+0.01', '+0.18', '-0.05', '+0.03', '+0.10', '+0.00', '+0.00', 2]
['+0.10', '+0.01', '+0.18', '-0.08', '+0.03', '+0.10', '+0.00', '+0.00', 0]
['+0.10', '+0.01', '+0.18', '-0.06', '+0.04', '+0.11', '+0.00', '+0.00', 2]
['+0.10', '+0.01', '+0.17', '-0.02', '+0.04', '+0.09', '+0.00', '+0.00', 2]
['+0.10', '+0.01', '+0.17', '-0.05', '+0.05', '+0.09', '+0.00', '+0.00', 0]
['+0.11', '+0.01', '+0.17', '-0.08', '+0.05', '+0.09', '+0.00', '+0.00', 0]
['+0.11', '+0.01', '+0.15', '-0.07', '+0.05', '+0.08', '+0.00', '+0.00', 2]
['+0.11', '+0.00', '+0.15', '-0.04', '+0.06', '+0.09', '+0.00', '+0.00', 2]
['+0.11', '+0.00', '+0.15', '-0.05', '+0.05', '-0.17', '+0.00', '+1.00', 0]
['+0.11', '+0.00', '+0.15', '-0.07', '+0.04', '-0.25', '+0.00', '+1.00', 0]
['+0.11', '+0.00', '+0.15', '-0.09', '+0.02', '-0.32', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.15', '-0.11', '+0.00', '-0.40', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.17', '-0.11', '-0.02', '-0.39', '+1.00', '+1.00', 2]
['+0.12', '-0.00', '+0.16', '-0.09', '-0.03', '-0.28', '+0.00', '+1.00', 2]
['+0.12', '-0.00', '+0.16', '-0.07', '-0.04', '-0.23', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.16', '-0.05', '-0.05', '-0.17', '+0.00', '+1.00', 0]
['+0.12', '-0.01', '+0.16', '-0.03', '-0.06', '-0.12', '+0.00', '+1.00', 0]
['+0.12', '-0.01', '+0.15', '-0.02', '-0.06', '-0.06', '+0.00', '+1.00', 0]
['+0.13', '-0.01', '+0.15', '-0.00', '-0.06', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.01', '+0.15', '+0.01', '-0.06', '+0.05', '+0.00', '+1.00', 0]
['+0.13', '-0.01', '+0.15', '+0.03', '-0.05', '+0.08', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.15', '+0.03', '-0.05', '+0.10', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.14', '+0.03', '-0.04', '+0.09', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.14', '+0.02', '-0.04', '+0.08', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.14', '+0.02', '-0.04', '+0.05', '+0.00', '+1.00', 0]
['+0.14', '-0.00', '+0.14', '+0.01', '-0.04', '+0.03', '+0.00', '+1.00', 0]
['+0.14', '-0.00', '+0.14', '+0.00', '-0.04', '+0.01', '+0.00', '+1.00', 0]
['+0.14', '-0.00', '+0.14', '+0.00', '-0.04', '+0.00', '+0.00', '+1.00', 0]
['+0.14', '-0.00', '+0.14', '+0.00', '-0.04', '+0.00', '+0.00', '+1.00', 0]
['+0.14', '-0.00', '+0.14', '+0.00', '-0.04', '+0.01', '+0.00', '+1.00', 0]
['+0.14', '-0.00', '+0.13', '+0.01', '-0.03', '+0.02', '+0.00', '+1.00', 0]
['+0.14', '-0.00', '+0.13', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.13', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.13', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.13', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.13', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.13', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.12', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.12', '-0.01', '-0.04', '-0.03', '+0.00', '+1.00', 0]
['+0.15', '-0.00', '+0.12', '-0.01', '-0.05', '-0.03', '+0.00', '+1.00', 0]
['+0.16', '-0.00', '+0.12', '-0.01', '-0.05', '-0.03', '+0.00', '+1.00', 0]
['+0.16', '-0.00', '+0.12', '-0.01', '-0.05', '-0.03', '+0.00', '+1.00', 0]
['+0.16', '-0.00', '+0.12', '-0.01', '-0.05', '-0.02', '+0.00', '+1.00', 0]
['+0.16', '-0.00', '+0.12', '-0.01', '-0.05', '-0.02', '+0.00', '+1.00', 0]
['+0.16', '-0.00', '+0.11', '-0.01', '-0.05', '-0.02', '+0.00', '+1.00', 0]
['+0.16', '-0.00', '+0.11', '-0.01', '-0.05', '-0.02', '+0.00', '+1.00', 0]
['+0.16', '-0.01', '+0.11', '-0.01', '-0.05', '-0.02', '+0.00', '+1.00', 0]
['+0.16', '-0.01', '+0.11', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.16', '-0.01', '+0.11', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.11', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.11', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.10', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.10', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.10', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.10', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.10', '-0.01', '-0.06', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.10', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.10', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.09', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.17', '-0.01', '+0.09', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.09', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.09', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.09', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.09', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.09', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.08', '-0.01', '-0.07', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.08', '-0.01', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.08', '-0.01', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.08', '-0.01', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.08', '-0.01', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.08', '-0.01', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.18', '-0.01', '+0.08', '-0.00', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.08', '-0.02', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.08', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.08', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.08', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.07', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.06', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.06', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.06', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.06', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.06', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.06', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.19', '-0.01', '+0.06', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.05', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.04', '-0.00', '-0.09', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.04', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.04', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.04', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.04', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.04', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.04', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.03', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.02', '-0.00', '-0.10', '-0.01', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.02', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.02', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.02', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.02', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.20', '-0.01', '+0.02', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.02', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.02', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.01', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
