['+0.01', '+0.95', '+0.73', '+0.32', '-0.01', '-0.13', '+0.00', '+0.00', 1]
['+0.18', '+0.18', '-0.41', '-0.20', '-0.08', '-0.12', '+0.00', '+0.00', 2]
['+0.18', '+0.18', '-0.39', '-0.20', '-0.08', '-0.11', '+0.00', '+0.00', 2]
['+0.17', '+0.18', '-0.40', '-0.17', '-0.09', '-0.12', '+0.00', '+0.00', 2]
['+0.17', '+0.17', '-0.40', '-0.20', '-0.09', '-0.12', '+0.00', '+0.00', 0]
['+0.17', '+0.17', '-0.40', '-0.18', '-0.10', '-0.13', '+0.00', '+0.00', 2]
['+0.16', '+0.17', '-0.40', '-0.21', '-0.11', '-0.13', '+0.00', '+0.00', 0]
['+0.16', '+0.16', '-0.41', '-0.18', '-0.11', '-0.15', '+0.00', '+0.00', 2]
['+0.15', '+0.16', '-0.40', '-0.18', '-0.12', '-0.14', '+0.00', '+0.00', 2]
['+0.15', '+0.16', '-0.40', '-0.20', '-0.13', '-0.14', '+0.00', '+0.00', 0]
['+0.15', '+0.16', '-0.38', '-0.16', '-0.13', '-0.13', '+0.00', '+0.00', 2]
['+0.14', '+0.15', '-0.38', '-0.19', '-0.14', '-0.13', '+0.00', '+0.00', 0]
['+0.14', '+0.15', '-0.38', '-0.18', '-0.15', '-0.14', '+0.00', '+0.00', 2]
['+0.13', '+0.15', '-0.39', '-0.21', '-0.15', '-0.10', '+0.00', '+0.00', 1]
['+0.13', '+0.14', '-0.37', '-0.19', '-0.16', '-0.09', '+0.00', '+0.00', 2]
['+0.13', '+0.14', '-0.35', '-0.15', '-0.16', '-0.08', '+0.00', '+0.00', 2]
['+0.12', '+0.14', '-0.35', '-0.18', '-0.17', '-0.08', '+0.00', '+0.00', 0]
['+0.12', '+0.14', '-0.33', '-0.17', '-0.17', '-0.07', '+0.00', '+0.00', 2]
['+0.12', '+0.13', '-0.33', '-0.19', '-0.17', '-0.07', '+0.00', '+0.00', 0]
['+0.11', '+0.13', '-0.31', '-0.17', '-0.18', '-0.07', '+0.00', '+0.00', 2]
['+0.11', '+0.13', '-0.31', '-0.17', '-0.18', '-0.07', '+0.00', '+0.00', 2]
['+0.11', '+0.13', '-0.31', '-0.19', '-0.18', '-0.07', '+0.00', '+0.00', 0]
['+0.11', '+0.12', '-0.28', '-0.16', '-0.19', '-0.06', '+0.00', '+0.00', 2]
['+0.10', '+0.12', '-0.28', '-0.18', '-0.19', '-0.06', '+0.00', '+0.00', 0]
['+0.10', '+0.12', '-0.27', '-0.18', '-0.19', '-0.06', '+0.00', '+0.00', 2]
['+0.10', '+0.12', '-0.25', '-0.18', '-0.20', '-0.05', '+0.00', '+0.00', 2]
['+0.10', '+0.11', '-0.22', '-0.16', '-0.20', '-0.03', '+0.00', '+0.00', 2]
['+0.09', '+0.11', '-0.22', '-0.19', '-0.20', '-0.03', '+0.00', '+0.00', 0]
['+0.09', '+0.11', '-0.20', '-0.16', '-0.20', '-0.04', '+0.00', '+0.00', 2]
['+0.09', '+0.11', '-0.21', '-0.18', '-0.20', '-0.00', '+0.00', '+0.00', 1]
['+0.09', '+0.10', '-0.21', '-0.16', '-0.20', '-0.02', '+0.00', '+0.00', 2]
['+0.08', '+0.10', '-0.17', '-0.12', '-0.20', '-0.01', '+0.00', '+0.00', 2]
['+0.08', '+0.10', '-0.17', '-0.14', '-0.20', '-0.01', '+0.00', '+0.00', 0]
['+0.08', '+0.10', '-0.17', '-0.17', '-0.20', '-0.01', '+0.00', '+0.00', 0]
['+0.08', '+0.09', '-0.15', '-0.15', '-0.20', '+0.00', '+0.00', '+0.00', 2]
['+0.08', '+0.09', '-0.14', '-0.12', '-0.20', '-0.00', '+0.00', '+0.00', 2]
['+0.08', '+0.09', '-0.14', '-0.14', '-0.20', '+0.04', '+0.00', '+0.00', 1]
['+0.08', '+0.09', '-0.14', '-0.17', '-0.20', '+0.04', '+0.00', '+0.00', 0]
['+0.07', '+0.09', '-0.13', '-0.16', '-0.20', '+0.04', '+0.00', '+0.00', 2]
['+0.07', '+0.08', '-0.10', '-0.12', '-0.20', '+0.05', '+0.00', '+0.00', 2]
['+0.07', '+0.08', '-0.10', '-0.15', '-0.19', '+0.05', '+0.00', '+0.00', 0]
['+0.07', '+0.08', '-0.10', '-0.12', '-0.19', '+0.04', '+0.00', '+0.00', 2]
['+0.07', '+0.08', '-0.10', '-0.14', '-0.19', '+0.04', '+0.00', '+0.00', 0]
['+0.07', '+0.08', '-0.09', '-0.10', '-0.19', '+0.03', '+0.00', '+0.00', 2]
['+0.07', '+0.07', '-0.09', '-0.13', '-0.19', '+0.03', '+0.00', '+0.00', 0]
['+0.07', '+0.07', '-0.09', '-0.15', '-0.18', '+0.03', '+0.00', '+0.00', 0]
['+0.07', '+0.07', '-0.07', '-0.12', '-0.18', '+0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.07', '-0.07', '-0.14', '-0.18', '+0.02', '+0.00', '+0.00', 0]
['+0.07', '+0.07', '-0.06', '-0.13', '-0.18', '+0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.06', '-0.07', '-0.15', '-0.18', '+0.06', '+0.00', '+0.00', 1]
['+0.06', '+0.06', '-0.06', '-0.14', '-0.18', '+0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.06', '-0.04', '-0.10', '-0.17', '+0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.06', '-0.04', '-0.13', '-0.17', '+0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.06', '-0.03', '-0.12', '-0.17', '+0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.05', '-0.03', '-0.14', '-0.16', '+0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.05', '+0.00', '-0.11', '-0.16', '+0.08', '+0.00', '+0.00', 2]
['+0.06', '+0.05', '+0.00', '-0.14', '-0.16', '+0.08', '+0.00', '+0.00', 0]
['+0.06', '+0.05', '+0.02', '-0.11', '-0.15', '+0.08', '+0.00', '+0.00', 2]
['+0.06', '+0.05', '+0.02', '-0.13', '-0.15', '+0.08', '+0.00', '+0.00', 0]
['+0.06', '+0.05', '+0.04', '-0.11', '-0.14', '+0.09', '+0.00', '+0.00', 2]
['+0.07', '+0.04', '+0.05', '-0.10', '-0.14', '+0.09', '+0.00', '+0.00', 2]
['+0.07', '+0.04', '+0.05', '-0.12', '-0.14', '+0.09', '+0.00', '+0.00', 0]
['+0.07', '+0.04', '+0.05', '-0.09', '-0.13', '+0.08', '+0.00', '+0.00', 2]
['+0.07', '+0.04', '+0.05', '-0.12', '-0.13', '+0.08', '+0.00', '+0.00', 0]
['+0.07', '+0.04', '+0.06', '-0.09', '-0.12', '+0.07', '+0.00', '+0.00', 2]
['+0.07', '+0.04', '+0.06', '-0.12', '-0.12', '+0.07', '+0.00', '+0.00', 0]
['+0.07', '+0.03', '+0.06', '-0.11', '-0.12', '+0.07', '+0.00', '+0.00', 2]
['+0.07', '+0.03', '+0.05', '-0.10', '-0.11', '+0.06', '+0.00', '+0.00', 2]
['+0.07', '+0.03', '+0.06', '-0.06', '-0.11', '+0.06', '+0.00', '+0.00', 2]
['+0.07', '+0.03', '+0.06', '-0.09', '-0.11', '+0.06', '+0.00', '+0.00', 0]
['+0.07', '+0.03', '+0.06', '-0.12', '-0.10', '+0.06', '+0.00', '+0.00', 0]
['+0.07', '+0.03', '+0.09', '-0.08', '-0.10', '+0.07', '+0.00', '+0.00', 2]
['+0.07', '+0.03', '+0.09', '-0.11', '-0.10', '+0.07', '+0.00', '+0.00', 0]
['+0.07', '+0.02', '+0.08', '-0.09', '-0.09', '+0.06', '+0.00', '+0.00', 2]
['+0.07', '+0.02', '+0.09', '-0.08', '-0.09', '+0.06', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.10', '-0.06', '-0.09', '+0.07', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.10', '-0.09', '-0.08', '+0.07', '+0.00', '+0.00', 0]
['+0.08', '+0.02', '+0.11', '-0.09', '-0.08', '+0.07', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.10', '-0.08', '-0.08', '+0.06', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.12', '-0.06', '-0.07', '+0.07', '+0.00', '+0.00', 2]
['+0.08', '+0.02', '+0.12', '-0.09', '-0.07', '+0.07', '+0.00', '+0.00', 0]
['+0.08', '+0.01', '+0.13', '-0.07', '-0.07', '+0.08', '+0.00', '+0.00', 2]
['+0.08', '+0.01', '+0.13', '-0.09', '-0.06', '+0.08', '+0.00', '+0.00', 0]
['+0.09', '+0.01', '+0.15', '-0.08', '-0.06', '+0.09', '+0.00', '+0.00', 2]
['+0.09', '+0.01', '+0.17', '-0.07', '-0.05', '+0.11', '+0.00', '+0.00', 2]
['+0.09', '+0.01', '+0.17', '-0.04', '-0.05', '+0.11', '+0.00', '+0.00', 2]
['+0.09', '+0.01', '+0.17', '-0.06', '-0.04', '+0.11', '+0.00', '+0.00', 0]
['+0.09', '+0.01', '+0.16', '-0.05', '-0.04', '+0.10', '+0.00', '+0.00', 2]
['+0.09', '+0.01', '+0.16', '-0.08', '-0.03', '+0.10', '+0.00', '+0.00', 0]
['+0.10', '+0.01', '+0.15', '-0.06', '-0.03', '+0.08', '+0.00', '+0.00', 2]
['+0.10', '+0.01', '+0.14', '-0.04', '-0.02', '+0.07', '+0.00', '+0.00', 2]
['+0.10', '+0.00', '+0.14', '-0.07', '-0.02', '+0.07', '+0.00', '+0.00', 0]
['+0.10', '+0.00', '+0.13', '-0.05', '-0.02', '+0.06', '+0.00', '+0.00', 2]
['+0.10', '+0.00', '+0.13', '-0.01', '-0.02', '+0.06', '+0.00', '+0.00', 2]
['+0.10', '+0.00', '+0.13', '-0.04', '-0.01', '+0.06', '+0.00', '+0.00', 0]
['+0.10', '+0.00', '+0.13', '-0.07', '-0.01', '+0.06', '+0.00', '+0.00', 0]
['+0.11', '+0.00', '+0.15', '-0.05', '-0.01', '+0.07', '+0.00', '+0.00', 2]
['+0.11', '+0.00', '+0.15', '-0.02', '-0.00', '+0.07', '+0.00', '+0.00', 2]
['+0.11', '+0.00', '+0.15', '-0.04', '+0.00', '+0.07', '+0.00', '+0.00', 0]
['+0.11', '+0.00', '+0.15', '-0.04', '+0.01', '+0.08', '+0.00', '+0.00', 2]
['+0.11', '+0.00', '+0.14', '-0.00', '+0.01', '-0.00', '+0.00', '+1.00', 2]
['+0.11', '-0.00', '+0.14', '-0.02', '+0.00', '-0.08', '+0.00', '+1.00', 0]
['+0.11', '-0.00', '+0.13', '-0.00', '+0.00', '-0.01', '+1.00', '+1.00', 0]
['+0.12', '-0.00', '+0.13', '-0.00', '+0.00', '-0.01', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.12', '-0.00', '+0.00', '-0.01', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.12', '-0.00', '+0.00', '-0.01', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.11', '-0.00', '+0.00', '-0.01', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.11', '-0.00', '-0.00', '-0.01', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.11', '-0.00', '-0.00', '-0.01', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.10', '-0.00', '-0.00', '-0.01', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.10', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.12', '-0.00', '+0.09', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.09', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.08', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.08', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.07', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.07', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.06', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.06', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.05', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.05', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.04', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.03', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.01', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.01', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '-0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['+0.13', '-0.00', '+0.00', '+0.00', '-0.00', '+0.00', '+0.00', '+1.00', 0]
['-0.01', '+0.94', '-0.32', '-0.10', '+0.01', '+0.04', '+0.00', '+0.00', 3]
['-0.01', '+0.94', '-0.32', '-0.13', '+0.01', '+0.01', '+0.00', '+0.00', 3]
['-0.01', '+0.93', '-0.31', '-0.16', '+0.01', '-0.02', '+0.00', '+0.00', 3]
['-0.02', '+0.93', '-0.30', '-0.18', '+0.00', '-0.07', '+0.00', '+0.00', 3]
['-0.02', '+0.93', '-0.29', '-0.21', '-0.00', '-0.11', '+0.00', '+0.00', 3]
['-0.02', '+0.92', '-0.29', '-0.24', '-0.01', '-0.11', '+0.00', '+0.00', 0]
['-0.02', '+0.92', '-0.29', '-0.26', '-0.01', '-0.11', '+0.00', '+0.00', 0]
['-0.03', '+0.92', '-0.29', '-0.29', '-0.02', '-0.11', '+0.00', '+0.00', 0]
['-0.03', '+0.91', '-0.29', '-0.32', '-0.03', '-0.11', '+0.00', '+0.00', 0]
['-0.03', '+0.91', '-0.29', '-0.34', '-0.03', '-0.11', '+0.00', '+0.00', 0]
['-0.04', '+0.90', '-0.29', '-0.37', '-0.04', '-0.11', '+0.00', '+0.00', 0]
['-0.04', '+0.89', '-0.29', '-0.40', '-0.04', '-0.11', '+0.00', '+0.00', 0]
['-0.04', '+0.89', '-0.29', '-0.42', '-0.05', '-0.11', '+0.00', '+0.00', 0]
['-0.04', '+0.88', '-0.29', '-0.45', '-0.05', '-0.11', '+0.00', '+0.00', 0]
['-0.05', '+0.87', '-0.29', '-0.48', '-0.06', '-0.11', '+0.00', '+0.00', 0]
['-0.05', '+0.87', '-0.29', '-0.50', '-0.06', '-0.11', '+0.00', '+0.00', 0]
['-0.05', '+0.86', '-0.29', '-0.53', '-0.07', '-0.11', '+0.00', '+0.00', 0]
['-0.06', '+0.85', '-0.29', '-0.56', '-0.08', '-0.11', '+0.00', '+0.00', 0]
['-0.06', '+0.84', '-0.29', '-0.58', '-0.08', '-0.11', '+0.00', '+0.00', 0]
['-0.06', '+0.83', '-0.29', '-0.61', '-0.09', '-0.11', '+0.00', '+0.00', 0]
['-0.07', '+0.82', '-0.29', '-0.64', '-0.09', '-0.11', '+0.00', '+0.00', 0]
['-0.07', '+0.81', '-0.29', '-0.66', '-0.10', '-0.11', '+0.00', '+0.00', 0]
['-0.07', '+0.80', '-0.29', '-0.69', '-0.10', '-0.11', '+0.00', '+0.00', 0]
['-0.07', '+0.79', '-0.29', '-0.72', '-0.11', '-0.11', '+0.00', '+0.00', 0]
['-0.08', '+0.78', '-0.29', '-0.75', '-0.11', '-0.11', '+0.00', '+0.00', 0]
['-0.08', '+0.77', '-0.29', '-0.77', '-0.12', '-0.11', '+0.00', '+0.00', 0]
['-0.08', '+0.76', '-0.29', '-0.80', '-0.13', '-0.11', '+0.00', '+0.00', 0]
['-0.09', '+0.74', '-0.29', '-0.83', '-0.13', '-0.11', '+0.00', '+0.00', 0]
['-0.09', '+0.73', '-0.27', '-0.82', '-0.14', '-0.11', '+0.00', '+0.00', 2]
['-0.09', '+0.72', '-0.27', '-0.82', '-0.14', '-0.11', '+0.00', '+0.00', 2]
['-0.09', '+0.71', '-0.25', '-0.82', '-0.15', '-0.10', '+0.00', '+0.00', 2]
['-0.10', '+0.70', '-0.22', '-0.78', '-0.15', '-0.08', '+0.00', '+0.00', 2]
['-0.10', '+0.68', '-0.21', '-0.76', '-0.16', '-0.08', '+0.00', '+0.00', 2]
['-0.10', '+0.67', '-0.20', '-0.74', '-0.16', '-0.08', '+0.00', '+0.00', 2]
['-0.10', '+0.66', '-0.17', '-0.72', '-0.16', '-0.06', '+0.00', '+0.00', 2]
['-0.10', '+0.65', '-0.17', '-0.69', '-0.17', '-0.07', '+0.00', '+0.00', 2]
['-0.11', '+0.64', '-0.17', '-0.72', '-0.17', '-0.07', '+0.00', '+0.00', 0]
['-0.11', '+0.63', '-0.14', '-0.71', '-0.17', '-0.05', '+0.00', '+0.00', 2]
['-0.11', '+0.62', '-0.13', '-0.66', '-0.18', '-0.07', '+0.00', '+0.00', 2]
['-0.11', '+0.61', '-0.14', '-0.69', '-0.18', '-0.02', '+0.00', '+0.00', 1]
['-0.11', '+0.60', '-0.14', '-0.66', '-0.18', '-0.03', '+0.00', '+0.00', 2]
['-0.11', '+0.59', '-0.13', '-0.62', '-0.18', '-0.04', '+0.00', '+0.00', 2]
['-0.11', '+0.58', '-0.13', '-0.64', '-0.18', '-0.04', '+0.00', '+0.00', 0]
['-0.11', '+0.57', '-0.13', '-0.63', '-0.18', '-0.05', '+0.00', '+0.00', 2]
['-0.12', '+0.56', '-0.13', '-0.62', '-0.19', '-0.07', '+0.00', '+0.00', 2]
['-0.12', '+0.55', '-0.14', '-0.64', '-0.19', '-0.02', '+0.00', '+0.00', 1]
['-0.12', '+0.54', '-0.12', '-0.62', '-0.19', '-0.01', '+0.00', '+0.00', 2]
['-0.12', '+0.54', '-0.09', '-0.59', '-0.19', '+0.00', '+0.00', '+0.00', 2]
['-0.12', '+0.53', '-0.05', '-0.56', '-0.19', '+0.02', '+0.00', '+0.00', 2]
['-0.12', '+0.52', '-0.05', '-0.58', '-0.19', '+0.02', '+0.00', '+0.00', 0]
['-0.12', '+0.51', '-0.03', '-0.55', '-0.19', '+0.02', '+0.00', '+0.00', 2]
['-0.12', '+0.50', '-0.01', '-0.51', '-0.18', '+0.03', '+0.00', '+0.00', 2]
['-0.12', '+0.49', '-0.01', '-0.54', '-0.18', '+0.03', '+0.00', '+0.00', 0]
['-0.12', '+0.49', '+0.02', '-0.53', '-0.18', '+0.04', '+0.00', '+0.00', 2]
['-0.12', '+0.48', '+0.04', '-0.53', '-0.18', '+0.06', '+0.00', '+0.00', 2]
['-0.12', '+0.47', '+0.07', '-0.51', '-0.17', '+0.07', '+0.00', '+0.00', 2]
['-0.12', '+0.46', '+0.09', '-0.47', '-0.17', '+0.08', '+0.00', '+0.00', 2]
['-0.12', '+0.46', '+0.09', '-0.49', '-0.17', '+0.08', '+0.00', '+0.00', 0]
['-0.12', '+0.45', '+0.11', '-0.46', '-0.16', '+0.08', '+0.00', '+0.00', 2]
['-0.12', '+0.44', '+0.11', '-0.49', '-0.16', '+0.08', '+0.00', '+0.00', 0]
['-0.11', '+0.43', '+0.13', '-0.46', '-0.15', '+0.09', '+0.00', '+0.00', 2]
['-0.11', '+0.43', '+0.13', '-0.49', '-0.15', '+0.09', '+0.00', '+0.00', 0]
['-0.11', '+0.42', '+0.14', '-0.48', '-0.15', '+0.09', '+0.00', '+0.00', 2]
['-0.11', '+0.41', '+0.14', '-0.48', '-0.14', '+0.09', '+0.00', '+0.00', 2]
['-0.11', '+0.41', '+0.16', '-0.46', '-0.14', '+0.09', '+0.00', '+0.00', 2]
['-0.11', '+0.40', '+0.16', '-0.44', '-0.13', '+0.08', '+0.00', '+0.00', 2]
['-0.11', '+0.39', '+0.16', '-0.46', '-0.13', '+0.08', '+0.00', '+0.00', 0]
['-0.10', '+0.39', '+0.19', '-0.43', '-0.12', '+0.10', '+0.00', '+0.00', 2]
['-0.10', '+0.38', '+0.20', '-0.41', '-0.12', '+0.10', '+0.00', '+0.00', 2]
['-0.10', '+0.37', '+0.20', '-0.44', '-0.11', '+0.10', '+0.00', '+0.00', 0]
['-0.10', '+0.37', '+0.22', '-0.44', '-0.11', '+0.11', '+0.00', '+0.00', 2]
['-0.09', '+0.36', '+0.23', '-0.44', '-0.10', '+0.12', '+0.00', '+0.00', 2]
['-0.09', '+0.35', '+0.25', '-0.44', '-0.09', '+0.14', '+0.00', '+0.00', 2]
['-0.09', '+0.35', '+0.24', '-0.44', '-0.09', '+0.13', '+0.00', '+0.00', 2]
['-0.09', '+0.34', '+0.25', '-0.41', '-0.08', '+0.12', '+0.00', '+0.00', 2]
['-0.08', '+0.33', '+0.26', '-0.41', '-0.08', '+0.14', '+0.00', '+0.00', 2]
['-0.08', '+0.33', '+0.25', '-0.40', '-0.07', '+0.12', '+0.00', '+0.00', 2]
['-0.08', '+0.32', '+0.26', '-0.38', '-0.06', '+0.12', '+0.00', '+0.00', 2]
['-0.08', '+0.32', '+0.26', '-0.41', '-0.06', '+0.12', '+0.00', '+0.00', 0]
['-0.07', '+0.31', '+0.28', '-0.39', '-0.05', '+0.14', '+0.00', '+0.00', 2]
['-0.07', '+0.31', '+0.26', '-0.39', '-0.04', '+0.12', '+0.00', '+0.00', 2]
['-0.07', '+0.30', '+0.25', '-0.39', '-0.04', '+0.11', '+0.00', '+0.00', 2]
['-0.07', '+0.29', '+0.27', '-0.36', '-0.03', '+0.12', '+0.00', '+0.00', 2]
['-0.06', '+0.29', '+0.27', '-0.32', '-0.03', '+0.12', '+0.00', '+0.00', 2]
['-0.06', '+0.28', '+0.27', '-0.35', '-0.02', '+0.12', '+0.00', '+0.00', 0]
['-0.06', '+0.28', '+0.27', '-0.37', '-0.01', '+0.12', '+0.00', '+0.00', 0]
['-0.05', '+0.27', '+0.28', '-0.37', '-0.01', '+0.13', '+0.00', '+0.00', 2]
['-0.05', '+0.27', '+0.30', '-0.35', '-0.00', '+0.15', '+0.00', '+0.00', 2]
['-0.05', '+0.26', '+0.28', '-0.31', '+0.01', '+0.13', '+0.00', '+0.00', 2]
['-0.05', '+0.26', '+0.28', '-0.34', '+0.01', '+0.13', '+0.00', '+0.00', 0]
['-0.04', '+0.25', '+0.28', '-0.30', '+0.02', '+0.13', '+0.00', '+0.00', 2]
['-0.04', '+0.25', '+0.28', '-0.33', '+0.03', '+0.13', '+0.00', '+0.00', 0]
['-0.04', '+0.24', '+0.28', '-0.35', '+0.03', '+0.13', '+0.00', '+0.00', 0]
['-0.03', '+0.24', '+0.27', '-0.33', '+0.04', '+0.12', '+0.00', '+0.00', 2]
['-0.03', '+0.23', '+0.26', '-0.31', '+0.04', '+0.12', '+0.00', '+0.00', 2]
['-0.03', '+0.23', '+0.26', '-0.33', '+0.05', '+0.12', '+0.00', '+0.00', 0]
['-0.03', '+0.22', '+0.25', '-0.31', '+0.06', '+0.11', '+0.00', '+0.00', 2]
['-0.02', '+0.22', '+0.25', '-0.33', '+0.06', '+0.11', '+0.00', '+0.00', 0]
['-0.02', '+0.21', '+0.24', '-0.34', '+0.07', '+0.10', '+0.00', '+0.00', 2]
['-0.02', '+0.21', '+0.25', '-0.31', '+0.07', '+0.11', '+0.00', '+0.00', 2]
['-0.02', '+0.20', '+0.24', '-0.30', '+0.08', '+0.11', '+0.00', '+0.00', 2]
['-0.01', '+0.20', '+0.24', '-0.32', '+0.08', '+0.11', '+0.00', '+0.00', 0]
['-0.01', '+0.20', '+0.25', '-0.30', '+0.09', '+0.12', '+0.00', '+0.00', 2]
['-0.01', '+0.19', '+0.24', '-0.29', '+0.09', '+0.12', '+0.00', '+0.00', 2]
['-0.01', '+0.19', '+0.22', '-0.26', '+0.10', '+0.11', '+0.00', '+0.00', 2]
['-0.00', '+0.18', '+0.23', '-0.29', '+0.10', '+0.08', '+0.00', '+0.00', 3]
['-0.00', '+0.18', '+0.24', '-0.25', '+0.11', '+0.09', '+0.00', '+0.00', 2]
['+0.00', '+0.18', '+0.24', '-0.27', '+0.11', '+0.09', '+0.00', '+0.00', 0]
['+0.00', '+0.17', '+0.24', '-0.30', '+0.12', '+0.09', '+0.00', '+0.00', 0]
['+0.01', '+0.17', '+0.23', '-0.29', '+0.12', '+0.09', '+0.00', '+0.00', 2]
['+0.01', '+0.16', '+0.23', '-0.26', '+0.13', '+0.10', '+0.00', '+0.00', 2]
['+0.01', '+0.16', '+0.21', '-0.23', '+0.13', '+0.10', '+0.00', '+0.00', 2]
['+0.01', '+0.16', '+0.22', '-0.25', '+0.14', '+0.05', '+0.00', '+0.00', 3]
